Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
14.07.00;184.773,30;18.383,00;73.620,88;16.332,41;18.393,24;78.432,44;229.267,90;46.589,70;65.158,22;14.002,68;109.786,60;75.798,75;34.617,48;9.986,91;14.865,09;17.466,18;21.264,21;70.861,00;29.128,67;55.684,71
17.07.00;184.002,50;18.243,38;73.889,06;15.892,31;18.002,54;78.121,56;223.994,90;45.220,25;64.385,27;13.443,78;105.259,40;74.553,38;35.723,76;9.840,05;14.755,39;17.617,02;20.779,55;70.354,13;28.562,64;54.155,59
18.07.00;183.713,50;18.103,77;73.486,75;15.941,21;18.429,36;76.256,63;225.049,50;46.449,95;62.994,02;13.285,18;103.278,70;73.308,06;35.493,29;10.268,41;14.773,67;17.355,57;20.234,32;69.645,75;28.257,86;53.263,64
19.07.00;183.809,90;18.010,69;72.413,94;15.990,11;18.551,41;76.463,88;229.057,00;45.108,47;62.684,81;13.004,76;99.953,94;73.142,06;35.539,38;10.427,51;14.828,52;17.234,91;20.416,07;69.852,75;27.517,67;51.097,39
20.07.00;187.856,00;18.615,70;71.877,56;16.234,61;18.273,45;80.193,81;238.126,40;46.366,14;65.699,25;13.763,50;103.278,70;75.798,75;36.369,09;10.868,11;15.340,48;17.677,35;20.718,98;71.715,50;28.780,35;52.562,78
21.07.00;182.075,80;18.289,92;71.475,25;16.234,61;18.595,50;78.743,25;239.602,90;46.617,64;68.638,88;14.180,80;107.169,40;78.704,50;36.876,14;10.929,31;15.340,48;17.124,30;20.294,90;70.163,19;28.388,48;52.690,20
24.07.00;183.809,90;18.383,00;69.866,06;16.039,01;18.617,55;78.639,63;238.759,20;47.120,71;67.173,25;14.287,02;106.532,70;75.632,69;36.922,23;10.562,14;15.614,75;17.033,80;20.476,65;69.231,81;29.389,91;54.792,72
25.07.00;190.746,10;18.941,47;72.145,75;16.430,21;19.039,59;79.986,56;237.704,60;47.400,22;66.766,13;14.704,33;106.957,10;74.644,19;37.475,38;10.611,10;15.706,17;16.430,48;20.840,14;69.438,81;29.520,54;55.875,83
26.07.00;192.480,10;19.918,79;76.436,94;16.283,51;18.880,32;78.018,00;234.962,70;47.372,25;64.323,50;14.006,29;105.259,40;74.310,19;35.585,48;10.427,51;15.175,92;16.148,93;19.931,41;67.783,06;27.953,07;52.371,66
27.07.00;199.801,70;20.663,43;77.643,88;15.990,11;18.535,21;77.499,94;236.017,30;45.611,54;64.974,89;13.839,37;104.693,50;77.900,50;35.355,00;11.076,17;15.212,49;16.510,92;19.689,09;69.542,25;28.257,86;52.371,66
28.07.00;197.778,60;20.523,80;76.436,94;15.941,21;18.478,56;76.878,31;230.533,40;43.319,75;63.020,73;13.126,16;99.883,25;74.477,19;34.617,48;11.125,13;14.828,52;16.329,93;19.143,85;68.714,38;27.822,45;51.352,25
31.07.00;202.729,90;20.523,80;73.889,06;16.430,21;18.384,44;78.536,06;238.126,40;44.242,04;64.730,60;13.642,10;103.278,70;75.729,63;34.525,29;11.480,06;14.883,38;16.148,93;19.143,85;68.403,94;27.474,13;50.842,54
01.08.00;203.452,40;20.477,27;75.464,69;16.528,00;18.271,79;79.054,06;237.915,60;45.052,56;67.417,50;13.687,62;102.925,00;75.896,63;34.709,67;11.272,00;15.322,20;16.380,20;20.416,07;68.197,00;27.691,83;50.332,83
02.08.00;198.250,40;20.104,95;77.241,56;16.332,41;18.414,34;78.225,19;238.759,20;45.667,41;67.010,38;14.362,90;104.339,80;76.648,06;34.801,86;10.880,35;15.303,91;16.410,37;20.234,32;68.610,94;27.125,80;49.122,30
03.08.00;199.984,40;21.268,43;79.789,44;15.745,61;18.196,66;81.333,50;240.446,60;47.232,53;67.091,81;14.476,71;106.249,70;77.483,00;36.830,04;11.039,46;15.962,14;17.184,63;21.324,79;72.543,38;28.475,56;51.607,10
04.08.00;204.897,30;21.966,52;84.080,63;15.892,31;18.003,43;86.928,44;248.039,60;49.859,66;68.313,13;15.569,29;110.494,10;80.071,38;38.535,57;11.529,01;16.858,07;17.958,90;22.354,68;73.164,25;29.564,08;53.645,88
07.08.00;205.764,30;21.314,97;84.482,94;17.505,99;17.855,19;86.824,81;248.883,30;51.005,52;70.104,44;15.417,54;111.484,40;78.568,44;38.719,95;11.431,10;16.931,21;17.747,73;22.657,59;73.681,75;30.652,59;55.047,57
08.08.00;204.752,80;22.026,78;83.410,13;18.239,48;17.620,14;86.099,50;245.719,50;50.530,43;69.697,31;15.402,37;109.503,70;78.484,94;38.627,76;11.308,71;16.967,78;17.757,79;23.324,00;73.164,25;30.870,30;56.385,54
09.08.00;202.874,40;21.338,44;83.276,06;17.848,29;18.281,36;87.964,50;245.086,80;51.312,96;68.150,31;15.819,68;111.342,90;79.653,88;38.535,57;11.051,70;16.986,06;17.536,57;23.566,32;74.199,13;30.913,84;57.468,64
10.08.00;199.550,90;21.154,88;83.812,44;18.777,38;17.807,59;88.586,19;240.235,60;50.083,22;67.580,38;15.296,14;109.362,30;78.401,44;38.397,28;10.941,55;17.205,48;17.858,34;23.081,67;74.095,69;30.391,35;56.767,81
11.08.00;200.273,40;21.246,66;83.678,31;18.777,38;17.734,94;89.518,69;244.454,00;52.710,36;67.743,25;16.100,41;115.162,80;79.820,88;38.351,19;11.100,65;17.150,63;17.938,79;23.505,74;74.509,63;31.175,08;58.488,05
14.08.00;202.729,90;21.659,66;84.751,19;18.728,48;17.830,58;91.072,81;249.937,90;54.023,95;69.045,94;16.677,05;117.780,20;80.405,31;38.305,09;11.247,52;17.260,33;18.180,11;24.172,14;74.923,56;31.175,08;59.061,45
15.08.00;200.417,90;21.200,77;83.946,56;18.777,38;17.975,54;90.036,75;249.516,10;52.850,11;67.498,94;15.872,79;114.879,90;79.069,38;37.383,19;10.696,77;17.223,76;17.938,79;23.869,23;73.578,25;30.870,30;58.679,17
16.08.00;199.261,90;21.154,88;83.678,31;18.386,18;18.102,19;88.378,94;245.930,40;50.306,82;65.626,25;15.318,91;111.484,40;76.564,56;36.599,57;10.782,44;16.912,93;17.586,85;23.021,09;72.645,00;30.696,13;58.233,20
17.08.00;201.284,90;21.659,66;83.544,25;18.728,48;18.191,56;88.793,38;252.258,00;53.045,74;66.033,38;16.388,73;115.658,00;78.150,94;36.599,57;10.868,11;16.931,21;17.999,12;22.960,50;73.365,25;30.696,13;58.679,17
18.08.00;200.562,40;21.108,99;82.605,56;18.630,68;17.847,53;89.104,25;252.258,00;52.319,11;66.033,38;15.941,07;113.677,30;78.150,94;35.769,86;10.757,96;16.656,95;17.777,90;22.839,34;72.850,81;31.044,46;59.507,46
21.08.00;203.307,80;21.751,44;82.471,44;18.581,78;17.927,91;89.311,44;259.429,20;52.682,42;66.359,00;16.305,27;115.304,30;78.747,38;36.968,33;11.063,93;16.711,80;17.654,79;23.324,00;73.056,56;31.088,00;60.080,86
22.08.00;202.007,40;21.659,66;81.800,94;18.598,58;18.390,67;90.243,94;261.327,40;53.604,72;68.394,56;16.297,68;116.436,10;77.165,75;37.751,95;11.357,67;17.296,90;18.229,18;23.808,65;75.011,63;30.913,84;60.208,29
23.08.00;199.423,50;21.338,44;80.191,75;19.276,65;17.743,23;88.808,44;258.374,60;53.213,43;69.534,50;15.956,25;115.021,30;76.333,31;38.351,19;11.369,91;17.132,34;18.531,48;23.505,74;74.291,31;30.521,97;59.316,30
24.08.00;196.097,40;21.200,77;79.027,19;18.743,88;18.393,51;86.241,75;258.796,40;52.878,05;69.371,63;16.411,49;116.719,10;75.251,13;37.982,43;11.577,96;16.790,52;18.460,95;23.505,74;73.468,19;29.172,21;56.321,84
25.08.00;195.663,50;21.063,10;77.481,56;18.307,98;18.003,13;85.009,69;256.265,40;53.381,12;67.824,63;16.244,57;114.596,90;75.334,44;37.291,00;11.406,63;16.862,96;18.239,25;23.056,90;73.159,50;28.910,97;56.321,84
28.08.00;200.291,20;21.246,66;77.817,56;18.211,11;17.969,13;85.112,38;260.975,80;54.722,64;68.557,44;16.639,11;116.365,40;79.746,25;37.198,81;11.712,59;16.917,30;18.118,33;23.056,90;72.542,13;29.564,08;57.723,49
29.08.00;199.423,50;21.063,10;77.548,75;18.598,58;17.636,63;83.572,38;261.538,30;56.986,46;67.580,38;17.071,59;118.275,30;78.913,81;37.014,43;11.773,79;16.536,94;18.148,56;22.458,02;71.204,44;28.910,97;54.920,15
30.08.00;202.460,40;21.063,10;78.086,38;19.228,22;17.399,69;83.572,38;257.038,70;55.309,55;69.371,63;17.094,35;119.831,60;78.497,63;37.659,76;11.688,12;16.790,52;18.340,02;22.338,24;71.513,13;28.954,51;55.047,57
31.08.00;206.220,40;21.338,44;77.548,75;18.840,75;17.498,97;87.987,13;262.663,20;57.265,93;72.791,38;17.602,71;121.741,50;78.747,38;38.673,86;11.810,51;17.080,32;18.984,95;22.877,23;71.101,56;29.346,38;54.792,72
01.09.00;204.774,30;21.659,66;80.236,75;19.276,65;17.910,21;86.241,75;259.569,70;57.964,66;73.361,31;18.042,78;121.883,00;77.831,69;38.120,71;11.773,79;17.098,43;19.136,10;22.757,46;70.689,94;28.954,51;53.964,47
04.09.00;204.774,30;21.659,66;80.236,75;19.276,65;17.949,88;86.241,75;259.569,70;57.964,66;73.361,31;18.042,78;121.883,00;77.831,69;38.120,71;11.773,79;17.098,43;19.136,10;22.757,46;70.689,94;28.954,51;53.964,47
05.09.00;205.063,40;21.843,22;79.631,94;18.792,32;17.408,54;87.371,06;260.694,60;57.601,31;74.419,81;17.891,03;121.034,10;79.579,75;38.305,09;11.969,61;17.152,77;19.126,02;22.517,91;71.924,75;28.606,18;53.964,47
06.09.00;203.038,90;21.980,89;77.952,00;18.986,05;17.047,63;88.089,75;247.195,90;57.293,90;73.605,56;17.860,68;120.185,30;79.496,50;39.641,85;12.251,11;17.315,79;19.287,25;23.356,34;73.159,50;29.607,62;54.983,88
07.09.00;200.869,60;21.980,89;76.607,94;19.082,92;17.306,38;89.424,50;245.508,50;57.545,44;74.582,69;18.118,65;119.124,30;78.997,06;39.134,80;12.618,27;17.243,33;19.408,18;23.536,00;74.085,56;30.565,51;56.640,39
08.09.00;205.497,30;22.210,33;77.279,94;19.421,96;17.240,56;91.888,50;251.976,70;55.896,47;75.315,44;17.974,49;119.548,60;80.745,13;39.549,66;12.765,14;17.659,93;19.760,87;23.176,68;75.731,88;31.566,95;59.252,61
11.09.00;211.860,40;23.128,11;77.279,94;19.228,22;17.456,21;92.915,25;254.788,90;59.166,43;74.908,38;19.454,03;124.005,20;82.326,81;40.517,66;12.863,05;17.804,83;19.942,26;23.056,90;76.143,50;32.437,76;60.654,26
12.09.00;214.608,10;23.357,56;78.086,38;19.082,92;17.130,18;93.633,94;253.664,00;58.719,27;73.035,69;19.013,96;122.166,00;82.410,00;40.241,09;12.875,29;17.931,62;19.801,18;22.937,13;76.246,38;33.961,68;62.947,94
13.09.00;212.438,90;22.669,22;77.414,38;19.760,99;17.052,65;93.325,88;250.008,10;57.461,59;66.033,38;18.103,47;118.558,30;81.660,88;38.673,86;12.924,24;18.384,44;19.831,41;23.595,89;76.555,06;35.964,55;66.197,25
14.09.00;212.149,60;22.715,11;78.086,38;19.276,65;17.135,13;92.401,88;249.726,90;57.685,15;65.544,81;18.270,39;118.770,50;80.994,88;38.535,57;12.606,03;18.112,75;19.781,03;23.655,78;74.805,81;35.224,36;66.324,63
15.09.00;208.823,50;23.816,45;77.817,56;19.034,48;17.352,54;89.835,19;246.070,90;55.896,47;63.997,83;17.268,86;111.484,40;78.997,06;38.305,09;12.532,60;17.714,27;19.539,18;22.218,46;75.629,00;34.484,17;65.687,50
18.09.00;204.485,00;23.174,00;80.371,13;18.695,45;17.156,66;88.192,44;240.727,70;53.017,80;60.822,36;16.373,55;106.391,20;77.249,00;37.198,81;12.116,48;16.989,75;18.712,87;21.799,25;73.571,06;33.569,82;64.222,16
19.09.00;208.534,20;23.954,12;75.264,00;19.325,09;17.121,45;90.143,19;244.102,40;53.632,65;61.066,61;17.443,37;110.352,60;77.998,19;38.212,90;12.300,06;17.333,90;19.650,03;21.859,14;74.908,75;33.395,65;64.222,16
20.09.00;204.918,90;23.219,89;75.398,38;18.792,32;17.322,82;88.397,81;241.008,90;52.766,27;60.578,08;17.534,42;108.584,10;77.249,00;37.936,33;12.238,87;16.718,07;19.438,41;20.960,82;74.394,25;33.569,82;64.859,30
21.09.00;205.208,10;24.504,79;74.457,56;18.647,01;17.217,14;87.063,13;238.759,10;50.642,20;59.438,16;17.177,81;101.368,80;77.582,00;37.429,28;12.495,88;16.355,81;19.236,87;20.661,38;73.468,19;34.266,46;66.452,06
22.09.00;212.149,60;24.504,79;74.860,75;19.179,79;17.234,83;90.348,50;237.353,00;51.368,88;61.636,57;17.147,46;102.500,60;78.247,88;37.982,43;12.826,33;17.025,98;19.146,18;21.200,37;74.497,19;34.832,49;69.064,31
25.09.00;213.885,00;24.229,45;76.339,19;19.034,48;17.286,19;90.348,50;243.539,90;52.095,51;61.880,85;17.595,12;104.622,80;79.912,75;37.751,95;13.450,52;17.533,14;20.228,04;21.140,48;76.143,50;35.354,98;69.128,00
26.09.00;213.451,10;24.275,34;78.476,06;19.615,69;17.311,40;88.397,81;240.727,70;49.580,15;60.008,12;17.253,69;100.236,90;79.330,06;37.936,33;13.095,59;17.895,39;20.163,55;21.200,37;75.937,69;35.529,14;69.128,00
27.09.00;215.475,80;24.137,68;78.489,56;20.439,06;17.336,60;86.549,75;235.665,70;47.875,32;59.193,91;17.094,35;98.256,25;78.081,38;40.148,90;13.426,04;18.475,00;19.791,10;21.499,81;76.246,38;36.008,09;69.510,25
28.09.00;219.235,70;25.468,46;81.311,94;21.020,27;17.361,81;88.705,81;242.133,80;50.530,43;61.066,61;17.883,44;101.934,70;81.161,38;42.269,28;13.989,03;19.036,50;21.058,38;21.799,25;76.966,69;37.706,18;72.377,38
29.09.00;221.404,90;25.514,35;86.553,56;20.293,76;17.004,22;86.036,44;243.258,70;50.949,65;60.170,98;17.936,55;103.490,90;80.911,69;41.347,37;13.719,77;18.837,26;20.960,03;21.439,92;75.629,00;37.662,63;72.887,06
02.10.00;223.429,50;25.881,46;85.612,75;20.439,06;17.121,45;87.165,75;249.164,40;51.592,44;61.880,85;18.634,59;102.571,30;83.908,38;41.716,14;13.805,44;19.217,63;21.251,85;21.619,59;77.481,13;38.359,29;75.180,69
03.10.00;222.272,60;24.734,23;82.790,38;19.760,99;17.322,82;89.013,81;255.913,80;50.921,68;60.903,75;17.648,23;103.986,10;81.910,56;41.992,70;13.903,35;19.398,75;21.224,45;21.320,15;78.613,00;37.488,47;72.186,19
04.10.00;221.549,60;25.330,79;81.311,94;19.276,65;17.217,14;86.652,38;246.352,20;48.937,37;59.356,73;17.071,59;102.288,40;81.078,19;40.471,57;13.952,31;19.362,53;20.555,34;19.164,18;77.584,00;36.399,95;70.657,13
05.10.00;222.128,00;25.330,79;81.311,94;20.293,76;17.316,15;88.500,50;252.539,10;51.368,88;57.891,14;17.337,15;104.127,60;81.244,63;41.209,09;14.050,22;19.525,54;20.506,96;18.445,52;78.510,13;37.401,39;72.950,75
06.10.00;216.632,70;25.055,46;80.505,56;20.293,76;17.364,00;84.804,38;240.727,70;48.685,83;55.855,59;16.494,95;95.355,94;77.165,75;39.826,23;12.985,44;19.217,63;20.163,55;18.205,97;76.657,94;36.182,25;70.593,38
09.10.00;215.909,60;24.504,79;80.908,75;20.148,46;17.212,15;83.059,00;236.790,60;47.064,84;54.797,11;15.910,72;94.224,13;75.417,63;39.595,76;13.058,87;18.764,80;19.879,78;17.187,87;75.937,69;36.530,57;71.166,81
10.10.00;214.897,30;24.780,12;80.640,00;19.857,86;17.084,14;79.978,94;229.478,80;45.918,94;53.168,66;15.030,59;84.320,69;73.919,31;38.950,42;12.459,17;18.239,54;19.234,85;16.349,44;73.776,88;35.354,98;69.319,19
11.10.00;217.789,60;24.734,23;78.086,38;19.567,25;17.472,02;77.309,56;222.729,40;46.505,86;53.005,80;15.053,35;87.999,06;72.420,94;37.291,00;12.801,86;17.732,38;19.452,52;15.990,11;72.233,44;36.399,95;72.504,75
12.10.00;208.534,20;23.403,45;72.307,13;18.743,88;17.439,09;73.202,81;210.355,50;42.173,91;49.260,38;13.604,16;80.076,38;69.091,19;35.815,95;12.116,48;16.790,52;17.269,45;14.972,01;70.381,31;36.138,71;71.357,94
13.10.00;214.463,40;23.724,67;77.952,00;19.373,52;17.569,02;76.488,25;224.135,40;45.387,94;51.703,07;14.529,82;88.494,31;71.838,25;37.705,86;13.266,93;17.750,49;18.157,83;16.229,66;71.410,25;36.617,66;72.249,94
16.10.00;214.029,60;24.137,68;77.548,75;19.664,13;17.675,89;74.229,50;228.635,10;46.338,17;51.540,21;14.878,84;87.928,38;74.252,25;39.319,19;13.658,57;18.130,86;18.293,27;17.187,87;71.718,94;36.661,20;72.377,38
17.10.00;212.294,20;23.082,23;77.548,75;19.954,73;17.625,76;70.225,38;222.074,10;44.381,80;49.423,23;14.324,96;83.684,06;71.588,50;38.028,52;12.936,48;17.424,46;18.472,23;16.349,44;68.632,06;35.921,01;71.803,94
18.10.00;215.331,10;24.000,00;77.279,94;19.954,73;17.297,27;69.301,38;222.917,40;43.822,82;48.039,07;13.490,35;82.622,94;72.254,44;38.166,80;13.181,26;16.935,42;17.698,32;16.289,55;69.558,13;35.877,47;72.186,19
19.10.00;218.946,50;25.652,02;79.564,75;19.276,65;17.453,33;72.381,44;230.788,40;44.968,71;50.726,01;14.324,96;86.655,06;74.668,44;38.812,14;13.462,75;17.696,15;17.735,41;16.768,65;70.278,38;39.317,18;79.067,13
20.10.00;219.958,80;25.330,79;79.833,56;18.695,45;17.430,64;71.868,13;229.101,80;46.925,09;49.993,20;15.235,45;91.606,81;74.668,44;38.535,57;13.389,32;17.587,48;17.749,92;16.648,88;69.661,00;38.576,98;76.518,63
23.10.00;220.826,50;24.963,68;78.758,38;18.404,84;17.407,96;71.868,13;226.852,90;45.807,16;49.993,20;14.355,31;88.282,06;72.420,94;38.581,66;12.875,29;17.533,14;17.898,25;16.588,99;69.455,25;37.662,63;74.798,44
24.10.00;225.598,80;26.661,58;79.161,56;18.986,05;17.140,38;73.100,13;232.475,10;45.220,25;52.191,60;15.174,75;91.960,50;76.083,56;39.826,23;12.581,55;18.185,20;18.654,42;17.427,42;71.307,38;38.968,85;75.435,56
