Date;RESI;VIX;TBR3M;CRESPR;LIQSPR;YIESPR
20.12.12;0,0142;17,67;0,06;2,89;-0,08;1,75
21.12.12;-0,0032;17,84;0,06;2,86;-0,08;1,71
24.12.12;0,0023;17,84;0,06;2,86;-0,08;1,73
25.12.12;0;17,84;0,07;2,85;-0,07;1,72
26.12.12;-0,0059;19,48;0,09;2,87;-0,06;1,68
27.12.12;0,0043;19,47;0,08;2,84;-0,07;1,66
28.12.12;-0,0073;22,72;0,01;2,85;-0,14;1,72
31.12.12;0,0111;18,02;0,05;2,85;-0,08;1,73
01.01.13;0;18,02;0,06;2,79;-0,1;1,78
02.01.13;0,0117;14,68;0,08;2,85;-0,08;1,78
03.01.13;0,0002;14,56;0,08;2,84;-0,07;1,84
04.01.13;0,0043;13,83;0,07;2,81;-0,06;1,86
07.01.13;0,0024;13,79;0,07;2,8;-0,06;1,85
08.01.13;-0,0024;13,62;0,07;2,81;-0,06;1,82
09.01.13;0,0032;13,81;0,06;2,81;-0,08;1,82
10.01.13;0,0006;13,49;0,06;2,8;-0,09;1,85
11.01.13;-0,0006;13,36;0,07;2,8;-0,08;1,82
14.01.13;0,0019;13,52;0,08;2,8;-0,09;1,81
15.01.13;0,0058;13,55;0,09;2,81;-0,07;1,77
16.01.13;-0,0021;13,42;0,08;2,84;-0,08;1,76
17.01.13;0,0024;13,57;0,07;2,84;-0,09;1,82
18.01.13;0,0043;12,46;0,08;2,82;-0,09;1,79
21.01.13;0;12,46;0,08;2,81;-0,08;1,79
22.01.13;0,0058;12,43;0,08;2,82;-0,1;1,78
23.01.13;0,0001;12,46;0,08;2,83;-0,12;1,78
24.01.13;0,0018;12,69;0,08;2,82;-0,14;1,8
25.01.13;0,0068;12,89;0,08;2,82;-0,14;1,9
28.01.13;0,0013;13,57;0,07;2,82;-0,15;1,93
29.01.13;0,0018;13,31;0,07;2,81;-0,15;1,96
30.01.13;-0,0088;14,32;0,07;2,84;-0,13;1,96
31.01.13;-0,0072;14,28;0,07;2,82;-0,11;1,95
01.02.13;0,006;12,9;0,06;2,84;-0,12;1,98
04.02.13;-0,0021;14,67;0,07;2,85;-0,1;1,93
05.02.13;-0,0023;13,72;0,07;2,85;-0,1;1,97
06.02.13;0,003;13,41;0,07;2,86;-0,1;1,93
07.02.13;-0,0042;13,5;0,07;2,85;-0,1;1,92
08.02.13;0,0092;13,02;0,07;2,86;-0,09;1,92
11.02.13;0,002;12,94;0,09;2,84;-0,07;1,9
12.02.13;0,007;12,64;0,09;2,85;-0,07;1,93
13.02.13;-0,0013;12,98;0,1;2,84;-0,07;1,95
14.02.13;-0,0043;12,66;0,11;2,85;-0,06;1,89
15.02.13;0,0004;12,46;0,1;2,85;-0,07;1,91
18.02.13;0;12,46;0,12;2,86;-0,04;1,91
19.02.13;0,0072;12,31;0,12;2,86;-0,03;1,91
20.02.13;-0,0058;14,68;0,12;2,87;-0,02;1,9
21.02.13;-0,0089;15,22;0,13;2,87;-0,04;1,86
22.02.13;0,0099;14,17;0,13;2,87;-0,04;1,84
25.02.13;-0,0195;18,99;0,12;2,89;-0,05;1,76
26.02.13;0,0067;16,87;0,14;2,9;-0,03;1,74
27.02.13;0,0067;14,73;0,11;2,9;-0,06;1,8
28.02.13;-0,0015;15,51;0,11;2,89;-0,07;1,78
01.03.13;0,0045;15,36;0,11;2,9;-0,06;1,75
04.03.13;0,0069;14,01;0,11;2,9;-0,06;1,77
05.03.13;0,0079;13,48;0,08;2,9;-0,11;1,82
06.03.13;-0,0024;13,53;0,1;2,89;-0,09;1,85
07.03.13;-0,0058;13,06;0,1;2,89;-0,09;1,9
08.03.13;0,0011;12,59;0,1;2,88;-0,11;1,96
11.03.13;0,0019;11,56;0,1;2,87;-0,1;1,97
12.03.13;-0,0038;12,27;0,1;2,87;-0,11;1,93
13.03.13;0,0007;11,83;0,09;2,85;-0,11;1,95
14.03.13;0,0065;11,3;0,1;2,88;-0,11;1,94
15.03.13;0,0013;11,3;0,09;2,89;-0,12;1,92
18.03.13;-0,0054;13,36;0,07;2,91;-0,14;1,89
19.03.13;-0,0059;14,39;0,07;2,9;-0,14;1,85
20.03.13;0,0043;12,67;0,07;2,9;-0,11;1,89
21.03.13;-0,0045;13,99;0,07;2,9;-0,11;1,88
22.03.13;0,0059;13,57;0,07;2,9;-0,1;1,86
25.03.13;0,0011;13,74;0,08;2,91;-0,09;1,85
26.03.13;0,0084;12,77;0,07;2,91;-0,1;1,85
27.03.13;0,0004;13,15;0,09;2,93;-0,08;1,78
28.03.13;0,0038;12,7;0,07;2,96;-0,15;1,8
29.03.13;0;12,7;0,08;2,9;-0,14;1,79
01.04.13;0,0028;13,58;0,08;2,91;-0,16;1,78
02.04.13;0,004;12,78;0,07;2,91;-0,18;1,81
03.04.13;-0,0023;14,21;0,06;2,91;-0,19;1,77
04.04.13;0,0158;13,89;0,07;2,88;-0,18;1,71
05.04.13;0,0036;13,92;0,07;2,82;-0,18;1,65
08.04.13;0,011;13,19;0,07;2,82;-0,17;1,69
09.04.13;-0,0007;12,84;0,06;2,82;-0,18;1,72
10.04.13;0,0056;12,36;0,07;2,83;-0,14;1,77
11.04.13;0,007;12,24;0,07;2,84;-0,12;1,75
12.04.13;0,0023;12,06;0,06;2,82;-0,12;1,69
15.04.13;-0,0202;17,27;0,06;2,82;-0,12;1,66
16.04.13;0,0167;13,96;0,06;2,81;-0,12;1,69
17.04.13;-0,0116;16,51;0,06;2,81;-0,11;1,67
18.04.13;-0,0016;17,56;0,05;2,8;-0,17;1,67
19.04.13;0,015;14,97;0,05;2,81;-0,15;1,68
22.04.13;-0,0026;14,39;0,05;2,82;-0,12;1,67
23.04.13;0,0055;13,48;0,05;2,8;-0,11;1,69
24.04.13;0,0031;13,61;0,06;2,8;-0,1;1,67
25.04.13;-0,0046;13,62;0,05;2,81;-0,11;1,69
26.04.13;-0,0024;13,61;0,05;2,81;-0,13;1,65
29.04.13;0,0083;13,71;0,05;2,82;-0,13;1,65
30.04.13;0,0116;13,52;0,05;2,83;-0,11;1,65
01.05.13;-0,0074;14,49;0,06;2,82;-0,09;1,6
02.05.13;0,0065;13,59;0,05;2,81;-0,1;1,61
03.05.13;0,0026;12,85;0,05;2,82;-0,1;1,73
06.05.13;0,0053;12,66;0,04;2,83;-0,11;1,76
07.05.13;0,0047;12,83;0,04;2,82;-0,09;1,78
08.05.13;-0,0001;12,66;0,04;2,8;-0,09;1,77
09.05.13;-0,0071;13,13;0,04;2,82;-0,1;1,77
10.05.13;0,0048;12,59;0,04;2,82;-0,11;1,86
13.05.13;0,0047;12,55;0,05;2,81;-0,1;1,87
14.05.13;0,0034;12,77;0,05;2,81;-0,1;1,91
15.05.13;0,0087;12,81;0,04;2,82;-0,11;1,9
16.05.13;-0,0051;13,07;0,03;2,81;-0,12;1,84
17.05.13;0,0057;12,45;0,04;2,81;-0,1;1,91
20.05.13;0,0023;13,02;0,05;2,8;-0,09;1,92
21.05.13;0,0068;13,37;0,04;2,81;-0,11;1,9
22.05.13;-0,0254;13,82;0,04;2,78;-0,11;1,99
23.05.13;-0,0169;14,07;0,05;2,77;-0,1;1,97
24.05.13;-0,002;13,99;0,04;2,75;-0,11;1,97
27.05.13;0;13,99;0,05;2,87;-0,11;1,96
28.05.13;-0,0094;14,48;0,05;2,73;-0,1;2,1
29.05.13;-0,0203;14,83;0,05;2,75;-0,12;2,08
30.05.13;-0,0098;14,53;0,04;2,77;-0,13;2,09
31.05.13;-0,0133;16,3;0,04;2,79;-0,14;2,12
03.06.13;0,0066;16,28;0,05;2,82;-0,13;2,08
04.06.13;-0,013;16,27;0,04;2,86;-0,14;2,1
05.06.13;-0,0094;17,5;0,05;2,89;-0,13;2,05
06.06.13;0,0158;16,63;0,05;2,88;-0,12;2,03
07.06.13;-0,0007;15,14;0,04;2,89;-0,13;2,13
10.06.13;-0,008;15,44;0,05;2,89;-0,12;2,17
11.06.13;-0,0161;17,07;0,05;2,91;-0,12;2,15
12.06.13;-0,0136;18,59;0,05;2,91;-0,12;2,2
13.06.13;0,0268;16,41;0,05;2,92;-0,12;2,14
14.06.13;0,0037;17,15;0,05;2,93;-0,12;2,09
17.06.13;0,0032;16,8;0,05;2,93;-0,11;2,14
18.06.13;0,0037;16,61;0,05;2,92;-0,1;2,15
19.06.13;-0,0319;16,64;0,05;2,87;-0,1;2,28
20.06.13;-0,0424;20,49;0,05;2,93;-0,1;2,36
21.06.13;0,0154;18,9;0,05;2,87;-0,1;2,47
24.06.13;-0,0049;20,11;0,06;2,86;-0,09;2,51
25.06.13;0,018;18,47;0,06;2,88;-0,11;2,54
26.06.13;0,0138;17,21;0,06;2,89;-0,11;2,49
27.06.13;0,0207;16,86;0,06;2,92;-0,11;2,43
28.06.13;-0,0056;16,86;0,04;2,83;-0,13;2,48
01.07.13;-0,0033;16,37;0,04;2,83;-0,12;2,46
02.07.13;0,0161;16,44;0,03;2,81;-0,13;2,45
03.07.13;-0,0099;16,2;0,05;2,8;-0,11;2,47
04.07.13;0;16,2;0,04;2,87;-0,12;2,53
05.07.13;-0,0011;14,89;0,04;2,77;-0,11;2,69
08.07.13;0,0014;14,78;0,05;2,79;-0,1;2,6
09.07.13;0,0143;14,35;0,04;2,78;-0,1;2,61
10.07.13;-0,0013;14,21;0,04;2,75;-0,1;2,66
11.07.13;0,0256;14,01;0,04;2,77;-0,1;2,56
12.07.13;-0,006;13,84;0,04;2,77;-0,1;2,57
15.07.13;0,0031;13,79;0,04;2,76;-0,11;2,53
16.07.13;0,0005;14,42;0,03;2,74;-0,12;2,52
17.07.13;0,0046;13,78;0,03;2,74;-0,13;2,49
18.07.13;0,0091;13,77;0,03;2,75;-0,12;2,53
19.07.13;-0,0025;12,54;0,03;2,74;-0,12;2,47
22.07.13;0,0044;12,29;0,04;2,71;-0,11;2,46
23.07.13;-0,0011;12,66;0,02;2,7;-0,13;2,51
24.07.13;-0,0209;13,18;0,03;2,67;-0,12;2,58
25.07.13;0,0018;12,97;0,02;2,69;-0,13;2,59
26.07.13;0,0004;12,72;0,03;2,67;-0,12;2,55
29.07.13;-0,0083;13,39;0,03;2,69;-0,13;2,58
30.07.13;-0,0035;13,39;0,04;2,68;-0,11;2,59
31.07.13;-0,0158;13,45;0,04;2,68;-0,11;2,56
01.08.13;-0,0033;12,94;0,04;2,66;-0,11;2,7
02.08.13;-0,0049;11,98;0,04;2,68;-0,12;2,59
05.08.13;0;11,84;0,05;2,7;-0,12;2,62
06.08.13;-0,0043;12,72;0,04;2,69;-0,13;2,63
07.08.13;-0,003;12,98;0,05;2,72;-0,11;2,56
08.08.13;-0,0007;12,73;0,05;2,73;-0,11;2,53
09.08.13;0,0094;13,41;0,05;2,74;-0,11;2,52
12.08.13;-0,0077;12,81;0,06;2,72;-0,1;2,55
13.08.13;-0,0144;12,31;0,06;2,72;-0,09;2,65
14.08.13;-0,003;13,04;0,05;2,72;-0,1;2,66
15.08.13;-0,0198;14,73;0,05;2,7;-0,1;2,72
16.08.13;-0,0258;14,37;0,05;2,7;-0,09;2,79
19.08.13;-0,012;15,1;0,06;2,7;-0,07;2,82
20.08.13;0,022;14,91;0,04;2,72;-0,09;2,78
21.08.13;-0,0015;15,94;0,04;2,71;-0,09;2,83
22.08.13;0,0062;14,76;0,03;2,68;-0,1;2,87
23.08.13;0,0109;13,98;0,03;2,67;-0,08;2,79
26.08.13;-0,003;14,99;0,04;2,67;-0,03;2,75
27.08.13;-0,0036;16,77;0,05;2,66;-0,06;2,67
28.08.13;-0,0054;16,49;0,03;2,65;-0,1;2,75
29.08.13;0,0002;16,81;0,02;2,62;-0,11;2,73
30.08.13;-0,0066;17,01;0,03;2,56;-0,1;2,75
02.09.13;0;17,01;0,02;2,55;-0,11;2,8
03.09.13;-0,0088;16,61;0,02;2,58;-0,1;2,84
04.09.13;0,0077;15,88;0,02;2,55;-0,11;2,88
05.09.13;-0,0114;15,77;0,02;2,55;-0,1;2,96
06.09.13;0,0167;15,85;0,02;2,59;-0,1;2,92
09.09.13;0,0212;15,63;0,02;2,6;-0,1;2,88
10.09.13;0;14,53;0,02;2,61;-0,1;2,94
11.09.13;0,0073;13,82;0,02;2,61;-0,1;2,91
12.09.13;-0,0076;14,29;0,01;2,61;-0,11;2,91
13.09.13;0,0033;14,16;0,01;2,64;-0,11;2,89
16.09.13;0,0116;14,38;0,02;2,68;-0,11;2,86
17.09.13;-0,0013;14,53;0,01;2,67;-0,11;2,85
18.09.13;0,0345;13,59;0,01;2,75;-0,11;2,68
19.09.13;-0,0018;13,16;0,01;2,72;-0,11;2,75
20.09.13;-0,019;13,12;0,01;2,68;-0,11;2,74
23.09.13;-0,0051;14,31;0,02;2,7;-0,1;2,7
24.09.13;-0,0092;14,08;0,02;2,68;-0,09;2,65
25.09.13;0,0027;14,01;0,02;2,7;-0,09;2,61
26.09.13;0,0066;14,06;0;2,72;-0,11;2,66
27.09.13;-0,0048;15,46;0,02;2,73;-0,09;2,62
30.09.13;-0,011;16,6;0,02;2,75;-0,09;2,62
01.10.13;0,0148;15,54;0,02;2,76;-0,09;2,64
02.10.13;0,0017;16,6;0,02;2,77;-0,09;2,61
03.10.13;-0,0187;17,67;0,03;2,78;-0,08;2,59
04.10.13;-0,0002;16,74;0,03;2,76;-0,08;2,63
07.10.13;0,004;19,41;0,03;2,74;-0,08;2,62
08.10.13;-0,0101;20,34;0,05;2,71;-0,06;2,61
09.10.13;0,0001;19,6;0,05;2,71;-0,06;2,63
10.10.13;0,0258;16,48;0,05;2,68;-0,07;2,66
11.10.13;0,0108;15,72;0,08;2,68;-0,04;2,62
14.10.13;-0,0009;16,07;0,08;2,7;-0,05;2,63
15.10.13;-0,0033;18,66;0,14;2,66;0,01;2,61
16.10.13;0,0192;14,71;0,1;2,66;-0,02;2,59
17.10.13;0,0151;13,48;0,05;2,66;-0,07;2,56
18.10.13;-0,0026;13,04;0,04;2,66;-0,08;2,56
21.10.13;-0,0062;13,16;0,04;2,65;-0,08;2,59
22.10.13;0,011;13,33;0,04;2,66;-0,09;2,5
23.10.13;-0,0009;13,42;0,04;2,67;-0,09;2,47
24.10.13;0,0002;13,2;0,03;2,68;-0,09;2,5
25.10.13;0,0107;13,09;0,04;2,66;-0,08;2,49
28.10.13;-0,0087;13,31;0,04;2,66;-0,08;2,5
29.10.13;-0,0071;13,41;0,04;2,69;-0,08;2,49
30.10.13;-0,0079;13,65;0,04;2,68;-0,08;2,51
31.10.13;-0,0064;13,75;0,04;2,65;-0,08;2,53
01.11.13;0,0066;13,28;0,04;2,64;-0,07;2,61
04.11.13;0,0025;12,93;0,05;2,66;-0,06;2,58
05.11.13;-0,018;13,27;0,05;2,66;-0,06;2,64
06.11.13;-0,0007;12,67;0,05;2,7;-0,06;2,62
07.11.13;-0,0142;13,91;0,05;2,7;-0,06;2,58
08.11.13;-0,0114;12,9;0,06;2,69;-0,06;2,71
11.11.13;0,0008;12,53;0,08;2,7;-0,04;2,69
12.11.13;-0,0067;12,82;0,08;2,67;-0,03;2,72
13.11.13;0,0068;12,52;0,08;2,69;-0,03;2,67
14.11.13;0,0076;12,37;0,08;2,72;-0,04;2,61
15.11.13;0,0033;12,19;0,08;2,7;-0,04;2,63
18.11.13;-0,0062;13,1;0,09;2,66;-0,03;2,58
19.11.13;-0,008;13,39;0,08;2,66;-0,05;2,63
20.11.13;-0,0104;13,4;0,08;2,67;-0,05;2,72
21.11.13;0,0078;12,66;0,07;2,65;-0,06;2,72
22.11.13;-0,0048;12,26;0,07;2,65;-0,06;2,68
25.11.13;-0,006;12,79;0,08;2,65;-0,04;2,66
26.11.13;-0,004;12,81;0,07;2,63;-0,05;2,64
27.11.13;0,0098;12,98;0,07;2,63;-0,05;2,67
28.11.13;0;12,98;0,06;2,62;-0,06;2,69
29.11.13;-0,0111;13,7;0,06;2,61;-0,06;2,69
02.12.13;-0,006;14,23;0,05;2,6;-0,07;2,76
03.12.13;-0,0009;14,55;0,06;2,6;-0,06;2,73
04.12.13;0,0061;14,7;0,06;2,62;-0,06;2,78
05.12.13;0,004;15,08;0,06;2,59;-0,06;2,82
06.12.13;0,0089;13,79;0,06;2,58;-0,06;2,82
09.12.13;0,0032;13,49;0,07;2,57;-0,05;2,79
10.12.13;-0,0015;13,91;0,07;2,56;-0,06;2,74
11.12.13;-0,0244;15,42;0,07;2,55;-0,07;2,79
12.12.13;-0,007;15,54;0,07;2,53;-0,06;2,82
13.12.13;0,0034;15,76;0,07;2,5;-0,05;2,81
16.12.13;0,0025;16,03;0,07;2,5;-0,05;2,82
17.12.13;0,0054;16,21;0,07;2,5;-0,05;2,78
18.12.13;0,0171;13,8;0,07;2,5;-0,05;2,82
19.12.13;-0,0139;14,15;0,06;2,42;-0,06;2,88
20.12.13;0,0078;13,79;0,07;2,38;-0,04;2,82
23.12.13;0,0008;13,04;0,07;2,35;-0,04;2,87
24.12.13;0,0017;12,48;0,07;2,36;-0,04;2,92
25.12.13;0;12,48;0,07;2,37;-0,04;2,93
26.12.13;0,0007;12,33;0,07;2,37;-0,04;2,93
27.12.13;0,0003;12,46;0,07;2,37;-0,05;2,95
30.12.13;0,0028;13,56;0,07;2,35;-0,05;2,92
31.12.13;-0,0055;13,72;0,07;2,33;-0,04;2,97
01.01.14;0;13,72;0,07;2,37;0,02;2,93
02.01.14;-0,0014;14,23;0,07;2,34;0,02;2,93
03.01.14;0,0074;13,76;0,07;2,34;0,02;2,94
06.01.14;0,0047;13,55;0,05;2,32;0;2,93
07.01.14;0,0029;12,92;0,04;2,32;-0,08;2,92
08.01.14;-0,003;12,87;0,05;2,31;-0,07;2,96
09.01.14;0,0003;12,89;0,04;2,31;-0,08;2,93
10.01.14;0,0126;12,14;0,05;2,32;-0,05;2,83
13.01.14;-0,0072;13,28;0,03;2,34;-0,08;2,81
14.01.14;0,0076;12,28;0,04;2,34;-0,07;2,84
15.01.14;0,0055;12,28;0,04;2,32;-0,07;2,86
16.01.14;0,0025;12,53;0,04;2,32;-0,07;2,82
17.01.14;-0,0055;12,44;0,05;2,33;-0,06;2,79
20.01.14;0;12,44;0,04;2,33;-0,07;2,8
21.01.14;0,0081;12,87;0,04;2,3;-0,07;2,81
22.01.14;0,0032;12,84;0,04;2,3;-0,08;2,83
23.01.14;-0,0044;13,77;0,04;2,32;-0,08;2,75
24.01.14;-0,0129;18,14;0,04;2,35;-0,08;2,71
27.01.14;-0,008;17,42;0,05;2,36;-0,07;2,73
28.01.14;0,0092;15,8;0,05;2,35;-0,08;2,72
29.01.14;-0,0057;17,35;0,04;2,38;-0,09;2,65
30.01.14;0,0163;17,29;0,02;2,36;-0,1;2,7
31.01.14;0,0069;18,41;0,02;2,4;-0,09;2,65
03.02.14;-0,0168;21,44;0,05;2,39;-0,06;2,56
04.02.14;0,0132;19,11;0,06;2,41;-0,05;2,58
05.02.14;-0,0015;19,95;0,07;2,42;-0,05;2,63
06.02.14;0,0094;17,23;0,07;2,4;-0,05;2,66
07.02.14;0,0077;15,29;0,08;2,42;-0,04;2,63
10.02.14;0,0104;15,26;0,07;2,42;-0,05;2,63
11.02.14;0,0045;14,51;0,05;2,39;-0,07;2,7
12.02.14;-0,0008;14,3;0,05;2,36;-0,07;2,75
13.02.14;0,0044;14,14;0,03;2,39;-0,09;2,7
14.02.14;0,003;13,57;0,02;2,38;-0,12;2,73
17.02.14;0;13,57;0,03;2,38;-0,11;2,7
18.02.14;0,0044;13,87;0,05;2,4;-0,08;2,66
19.02.14;0,0009;15,5;0,06;2,41;-0,08;2,67
20.02.14;-0,0028;14,79;0,05;2,39;-0,08;2,71
21.02.14;0,0013;14,68;0,05;2,38;-0,08;2,68
24.02.14;0,0023;14,23;0,05;2,38;-0,08;2,7
25.02.14;0,0026;13,67;0,05;2,38;-0,08;2,65
26.02.14;0,0022;14,35;0,05;2,38;-0,08;2,62
27.02.14;-0,0027;14,04;0,04;2,36;-0,08;2,61
28.02.14;0,0083;14;0,05;2,35;-0,07;2,61
03.03.14;0,0006;16;0,05;2,37;-0,07;2,55
04.03.14;0,0155;14,1;0,05;2,35;-0,07;2,65
05.03.14;-0,0019;13,89;0,06;2,36;-0,06;2,64
06.03.14;-0,0076;14,21;0,05;2,37;-0,07;2,69
07.03.14;-0,0106;14,11;0,06;2,34;-0,07;2,74
10.03.14;-0,006;14,2;0,05;2,36;-0,07;2,74
11.03.14;0,0068;14,8;0,05;2,37;-0,07;2,72
12.03.14;0,0027;14,47;0,05;2,38;-0,08;2,68
13.03.14;-0,0052;16,22;0,05;2,39;-0,08;2,61
14.03.14;0,0027;17,82;0,05;2,4;-0,08;2,6
17.03.14;0,0028;15,64;0,06;2,4;-0,06;2,64
18.03.14;0,0039;14,52;0,05;2,42;-0,07;2,63
19.03.14;-0,0201;15,12;0,06;2,37;-0,05;2,72
20.03.14;0,0029;14,52;0,06;2,34;-0,06;2,73
21.03.14;0,0093;15;0,06;2,32;-0,07;2,69
24.03.14;-0,0066;15,09;0,06;2,29;-0,07;2,68
25.03.14;0,0097;14,02;0,05;2,28;-0,08;2,7
26.03.14;-0,0124;14,93;0,05;2,28;-0,09;2,66
27.03.14;0,0074;14,62;0,04;2,26;-0,1;2,65
28.03.14;0,0072;14,41;0,04;2,25;-0,11;2,69
31.03.14;0,0076;13,88;0,05;2,26;-0,11;2,68
01.04.14;0,0046;13,1;0,04;2,26;-0,13;2,73
02.04.14;0,0006;13,09;0,02;2,25;-0,15;2,8
03.04.14;-0,0018;13,37;0,02;2,24;-0,15;2,78
04.04.14;0,0041;13,96;0,03;2,25;-0,12;2,71
07.04.14;0,0041;15,57;0,03;2,24;-0,11;2,68
08.04.14;0,0058;14,89;0,03;2,26;-0,11;2,66
09.04.14;-0,0023;13,82;0,04;2,25;-0,11;2,67
10.04.14;-0,0094;15,89;0,04;2,24;-0,13;2,61
11.04.14;-0,0068;17,03;0,04;2,23;-0,13;2,59
14.04.14;0,0064;16,11;0,04;2,22;-0,13;2,61
15.04.14;0,012;15,61;0,04;2,2;-0,16;2,6
16.04.14;0,0075;14,18;0,04;2,19;-0,16;2,61
17.04.14;-0,0045;13,36;0,03;2,16;-0,15;2,7
18.04.14;0;13,36;0,03;2,18;-0,15;2,7
21.04.14;0,0039;13,25;0,04;2,18;-0,14;2,69
22.04.14;0,0016;13,19;0,03;2,15;-0,15;2,7
23.04.14;-0,0041;13,27;0,02;2,15;-0,16;2,68
24.04.14;0,0051;13,32;0,01;2,14;-0,17;2,69
25.04.14;-0,0046;14,06;0,03;2,13;-0,14;2,65
28.04.14;0,0096;13,97;0,03;2,13;-0,14;2,67
29.04.14;-0,0002;13,71;0,02;2,15;-0,15;2,69
30.04.14;0,0042;13,41;0,03;2,16;-0,14;2,64
01.05.14;0,0043;13,25;0,03;2,14;-0,14;2,6
02.05.14;-0,0004;12,91;0,02;2,14;-0,15;2,58
05.05.14;0,0025;13,29;0,03;2,15;-0,13;2,6
06.05.14;-0,004;13,8;0,03;2,15;-0,13;2,58
07.05.14;0,0126;13,4;0,03;2,16;-0,06;2,59
08.05.14;0,0024;13,43;0,03;2,18;-0,14;2,58
09.05.14;-0,0003;12,92;0,03;2,21;-0,17;2,59
12.05.14;0,0038;12,23;0,03;2,2;-0,17;2,63
13.05.14;-0,0073;12,13;0,03;2,21;-0,17;2,58
14.05.14;0,0014;12,17;0,03;2,2;-0,17;2,51
15.05.14;-0,0017;13,17;0,03;2,22;-0,17;2,47
16.05.14;0,0096;12,44;0,03;2,2;-0,16;2,49
19.05.14;-0,0036;12,42;0,03;2,22;-0,16;2,51
20.05.14;-0,003;12,96;0,03;2,23;-0,16;2,49
21.05.14;-0,0056;11,91;0,04;2,26;-0,15;2,5
22.05.14;-0,0024;12,03;0,03;2,25;-0,16;2,53
23.05.14;0,0086;11,36;0,04;2,24;-0,15;2,5
26.05.14;0;11,36;0,04;2,24;-0,16;2,5
27.05.14;0,0069;11,51;0,04;2,23;-0,16;2,48
28.05.14;-0,0074;11,68;0,04;2,23;-0,18;2,4
29.05.14;0,0023;11,57;0,04;2,24;-0,17;2,41
30.05.14;0,0056;11,4;0,04;2,22;-0,17;2,44
02.06.14;0,0029;11,58;0,04;2,22;-0,17;2,5
03.06.14;-0,0014;11,87;0,04;2,22;-0,16;2,56
04.06.14;0,002;12,08;0,04;2,23;-0,16;2,57
05.06.14;0,0186;11,68;0,04;2,24;-0,16;2,55
06.06.14;-0,0044;10,73;0,04;2,23;-0,16;2,56
09.06.14;-0,0124;11,15;0,04;2,22;-0,16;2,58
10.06.14;-0,0074;10,99;0,04;2,21;-0,16;2,6
11.06.14;-0,0024;11,6;0,04;2,2;-0,16;2,61
12.06.14;-0,0029;12,56;0,04;2,21;-0,16;2,54
13.06.14;0,0027;12,18;0,04;2,19;-0,16;2,56
16.06.14;-0,0053;12,65;0,04;2,17;-0,16;2,57
17.06.14;0,0023;12,06;0,04;2,17;-0,15;2,62
18.06.14;0,0076;10,61;0,03;2,19;-0,17;2,58
19.06.14;0,0074;10,62;0,02;2,19;-0,18;2,62
20.06.14;0,0022;10,85;0,02;2,2;-0,18;2,61
23.06.14;-0,003;10,98;0,03;2,19;-0,17;2,6
24.06.14;-0,0005;12,13;0,03;2,18;-0,18;2,56
25.06.14;-0,0009;11,59;0,03;2,18;-0,18;2,54
26.06.14;-0,0019;11,63;0,04;2,18;-0,16;2,49
27.06.14;0,0076;11,26;0,03;2,2;-0,17;2,51
30.06.14;-0,0023;11,57;0,04;2,18;-0,16;2,49
01.07.14;0,0047;11,15;0,02;2,19;-0,18;2,56
02.07.14;-0,0025;10,82;0,02;2,2;-0,18;2,62
03.07.14;-0,0046;10,32;0,01;2,21;-0,19;2,64
04.07.14;0;10,32;0,02;2,16;-0,18;2,63
07.07.14;0,0024;11,33;0,04;2,18;-0,16;2,59
08.07.14;0,003;11,98;0,03;2,18;-0,17;2,55
09.07.14;0,0012;11,65;0,03;2,17;-0,17;2,54
10.07.14;0,004;12,59;0,02;2,2;-0,18;2,53
11.07.14;0,0001;12,08;0,02;2,2;-0,19;2,51
14.07.14;0,005;11,82;0,03;2,21;-0,18;2,52
15.07.14;0,0012;11,96;0,02;2,2;-0,18;2,54
16.07.14;0,0036;11;0,02;2,19;-0,18;2,53
17.07.14;-0,0057;14,54;0,02;2,22;-0,18;2,45
18.07.14;0,0096;12,06;0,02;2,2;-0,18;2,48
21.07.14;-0,0041;12,81;0,03;2,19;-0,17;2,46
22.07.14;0,0043;12,24;0,03;2,19;-0,18;2,45
23.07.14;0,0015;11,52;0,03;2,2;-0,18;2,45
24.07.14;0,001;11,84;0,03;2,2;-0,17;2,49
25.07.14;-0,0082;12,69;0,03;2,19;-0,17;2,45
28.07.14;0,007;12,56;0,04;2,19;-0,15;2,46
29.07.14;-0,0055;13,28;0,02;2,18;-0,17;2,45
30.07.14;-0,0008;13,33;0,04;2,17;-0,15;2,53
31.07.14;-0,0154;16,95;0,03;2,17;-0,16;2,55
01.08.14;-0,0023;17,03;0,03;2,23;-0,17;2,49
04.08.14;0,0059;15,12;0,04;2,24;-0,16;2,47
05.08.14;-0,0104;16,87;0,03;2,25;-0,16;2,46
06.08.14;-0,0011;16,37;0,03;2,26;-0,16;2,46
07.08.14;0,0003;16,66;0,03;2,28;-0,16;2,4
08.08.14;0,006;15,77;0,03;2,27;-0,16;2,41
11.08.14;0,0062;14,23;0,04;2,28;-0,15;2,4
12.08.14;-0,0017;14,13;0,03;2,29;-0,16;2,43
13.08.14;0,0144;12,9;0,04;2,31;-0,14;2,39
14.08.14;-0,0007;12,42;0,04;2,29;-0,14;2,36
15.08.14;-0,0019;13,15;0,03;2,29;-0,15;2,31
18.08.14;0,0108;12,32;0,03;2,31;-0,15;2,36
19.08.14;0,0026;12,21;0,03;2,33;-0,15;2,37
